ROUTE,COUNTY,POST_MILE,YEAR,AM_DIR,AM_PEAK_VOL_PEAK_DIR,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
80,PLA,26.209,17,W,2998,11.62,61.02,7.09,12,SUN,JUL,E,3007.00,11.15,63.83,7.11,13,SAT,JUL
80,PLA,33.131,17,W,2526,15.86,53.57,8.5,12,FRI,DEC,W,2636.00,12.86,68.93,8.87,14,SUN,APR
80,PLA,33.131,17,W,2709,12.65,61.17,7.73,12,SUN,JUN,W,2769.00,11.43,69.16,7.91,15,SUN,MAY
80,PLA,43.167,17,E,2651,12.11,73.78,8.93,9,SAT,SEP,W,2663.00,12.81,70.06,8.97,14,SUN,MAR
80,NEV,2.476,15,W,2607,11.86,75.3,8.93,12,MON,JAN,W,2539.00,12.2,71.3,8.7,15,SUN,MAR
80,NEV,5.066,16,W,2975,13.16,72.67,9.56,10,TUE,JUL,E,2676.00,14.79,58.14,8.6,16,SAT,DEC
80,NEV,9.007,16,W,3005,13.35,73.62,9.82,10,TUE,JUL,W,2655.00,14.27,60.83,8.68,14,SUN,AUG
80,NEV,9.007,16,W,3016,12.62,77.25,9.75,12,SUN,FEB,W,2655.00,14.27,60.11,8.58,14,SUN,JUL
80,NEV,20.225,17,W,1944,10.9,56.1,6.12,10,SUN,SEP,E,2027.00,10.19,62.56,6.38,16,THU,DEC
82,SCL,11.141,15,N,1300,9.79,70.73,6.93,8,WED,OCT,S,1516.00,11.15,72.47,8.08,17,THU,JUL
82,SM,6.57,15,S,1293,8.89,55.81,4.96,12,TUE,JUL,N,1476.00,9.89,57.25,5.66,17,TUE,OCT
82,SM,12.963,15,S,1330,9.41,56.6,5.33,8,MON,JAN,S,1333.00,9.98,53.51,5.34,17,WED,JUL
82,SM,21.91,15,N,839,10.47,50.54,5.29,11,SAT,APR,S,943.00,11.42,52.07,5.94,13,SAT,APR
83,SBD,0,17,S,1623,5.39,84.62,4.56,6,THU,MAR,N,1710.00,7.36,65.27,4.8,17,MON,FEB
83,SBD,5.42,16,S,1123,6.09,69.67,4.24,6,THU,AUG,N,1393.00,8.76,60.12,5.26,16,FRI,NOV
83,SBD,8.879,17,N,1063,7.74,50.4,3.9,8,TUE,NOV,N,1223.00,8.74,51.37,4.49,17,THU,DEC
84,SM,0,15,S,252,25.25,62.07,15.67,12,SUN,OCT,N,429.00,32.28,82.66,26.68,17,SAT,OCT
84,SM,14.95,15,S,460,13.42,69.07,9.27,12,SUN,OCT,N,577.00,17.23,67.49,11.63,15,SUN,OCT
84,SM,14.95,15,S,359,15.36,70.95,10.9,12,SAT,OCT,N,505.00,19.37,79.15,15.33,17,SAT,OCT
84,SM,21.537,15,S,1897,10.52,52.96,5.57,8,MON,OCT,S,1927.00,10.7,52.9,5.66,17,THU,OCT
84,SM,25.81,15,S,2897,10.25,65.25,6.69,7,WED,OCT,N,2665.00,9.57,64.33,6.15,17,TUE,OCT
84,ALA,26.215,15,N,1753,7.73,56.9,4.4,11,SAT,APR,S,1865.00,7.2,64.96,4.68,17,TUE,JUL
84,YOL,11.77,17,N,113,12.93,73.38,9.49,7,MON,JUL,S,132.00,17.72,62.56,11.08,17,FRI,JUL
85,SCL,22.163,16,N,4440,7.64,69.47,5.31,8,THU,FEB,S,3880.00,7.28,63.72,4.64,18,THU,MAY
86,IMP,0,17,S,218,7.64,51.05,3.9,7,WED,SEP,S,275.00,8.75,56.24,4.92,17,FRI,SEP
86,IMP,6.006,17,S,1033,9.1,51.86,4.72,12,WED,MAR,S,1076.00,8.65,56.87,4.92,15,FRI,JUN
86,IMP,8.525,17,N,826,8.47,57.24,4.85,12,WED,APR,N,846.00,9.46,52.48,4.96,15,FRI,MAY
86,IMP,15.32,17,N,585,8.03,52.23,4.19,12,FRI,SEP,S,710.00,9.76,52.17,5.09,17,FRI,FEB
86,IMP,20.627,17,N,572,8.42,55.32,4.66,12,FRI,OCT,N,651.00,9.1,58.28,5.3,16,FRI,MAR
86,IMP,24.057,17,N,263,9.12,55.6,5.07,10,MON,FEB,N,285.00,10.57,52.01,5.5,14,FRI,FEB
86,IMP,28.006,17,N,656,7.85,70.77,5.56,12,SUN,NOV,N,655.00,7.14,77.7,5.55,13,SUN,OCT
86,IMP,43.559,17,S,670,7.56,71.66,5.42,8,SAT,APR,N,658.00,8.51,62.49,5.32,14,MON,FEB
86,IMP,63.63,17,S,933,9.22,65.57,6.04,11,SAT,MAR,S,938.00,9.95,61.07,6.08,14,SAT,MAR
86,IMP,67.824,17,N,773,7.83,64.52,5.05,11,SUN,NOV,S,877.00,9.5,60.32,5.73,14,FRI,MAR
86,RIV,16.744,17,S,917,7.43,55.54,4.13,12,FRI,MAR,S,1057.00,8.82,53.93,4.76,15,FRI,FEB
88,SJ,0.4,16,E,817,6.38,71.11,4.54,5,THU,MAY,W,881.00,7.77,63.02,4.89,16,MON,FEB
88,SJ,9.61,17,E,511,8.08,64.2,5.19,9,SAT,JUL,W,608.00,9.01,68.47,6.17,17,MON,JAN
88,SJ,9.61,17,E,471,8.62,61.09,5.26,11,SAT,JUL,W,568.00,10.42,60.94,6.35,13,MON,MAY
88,SJ,19.174,16,E,765,9.27,60.76,5.63,12,SAT,DEC,W,849.00,9.87,63.36,6.25,16,MON,FEB
88,AMA,5.527,16,W,515,8.77,62.35,5.46,12,MON,JUL,W,689.00,9.74,75.05,7.31,17,MON,SEP
88,AMA,5.527,16,W,408,9.91,60.62,6.01,11,MON,MAY,W,566.00,11.12,74.97,8.34,17,SUN,JAN
88,AMA,9.309,16,E,703,8.12,61.94,5.03,11,SAT,JUN,W,818.00,8.54,68.51,5.85,17,SUN,FEB
89,MNO,0,17,N,59,37.17,60.83,22.61,12,FRI,JUL,S,54.00,34.87,59.34,20.69,13,SUN,MAY
89,ALP,23.972,15,S,372,17.03,68.26,11.62,10,FRI,JUL,N,706.00,31.66,69.69,22.06,17,THU,JUL
89,ED,0,15,S,372,17.03,68.26,11.62,10,FRI,JUL,N,706.00,31.66,69.69,22.06,17,THU,JUL
89,ED,8.55,16,N,323,11.3,57.47,6.5,12,SAT,AUG,N,360.00,13.66,53.02,7.24,15,FRI,JUL
89,ED,11.686,15,N,435,13.33,60.75,8.1,12,SAT,FEB,S,453.00,16.72,50.45,8.43,14,SAT,OCT
89,PLA,8.569,17,N,858,12.58,58.65,7.38,9,WED,JUL,S,803.00,12.25,56.35,6.9,16,FRI,JUN
89,PLA,13.058,15,N,638,10.36,62.06,6.43,11,SUN,JAN,N,659.00,10.83,61.3,6.64,15,SUN,JAN
89,PLA,13.72,17,N,1040,12.76,71.68,9.15,9,MON,SEP,N,1152.00,12.31,82.29,10.13,16,SUN,FEB
89,SIE,19.958,17,N,106,22.79,58.89,13.42,11,FRI,JUN,S,95.00,16.96,70.9,12.03,15,SUN,OCT
89,SIE,19.958,17,N,135,16.28,80.84,13.16,9,MON,SEP,N,128.00,18.52,67.37,12.48,14,SUN,AUG
89,SIE,23.08,15,N,44,11.99,57.14,6.85,12,FRI,NOV,N,38.00,11.06,53.52,5.92,15,FRI,NOV
89,PLU,8.71,16,N,197,14.78,58.28,8.61,11,SUN,AUG,S,187.00,14.78,55.33,8.18,13,FRI,AUG
89,PLU,8.72,16,S,149,9.56,74.87,7.16,7,FRI,NOV,N,148.00,10.67,66.67,7.11,17,WED,AUG
89,PLU,20.47,16,S,175,10.59,59.73,6.33,11,SUN,AUG,N,170.00,11.57,53.13,6.15,15,FRI,MAY
89,PLU,42.185,16,N,161,13.49,69.4,9.36,10,SUN,AUG,S,164.00,18.37,51.9,9.53,14,FRI,AUG
89,TEH,0.01,16,N,95,30.67,77.24,23.69,10,SAT,AUG,S,98.00,29.93,81.67,24.44,17,SUN,AUG
89,SHA,21.719,17,N,220,18.59,63.58,11.82,12,SUN,AUG,S,143.00,12.84,59.83,7.68,13,WED,AUG
89,SHA,30,17,S,130,15.73,58.3,9.17,12,THU,AUG,N,131.00,16.64,55.51,9.24,13,MON,AUG
89,SIS,24.75,17,S,167,10.22,62.08,6.35,11,FRI,NOV,S,165.00,10.38,60.44,6.27,15,WED,NOV
89,SIS,34.363,17,S,238,8.53,83.51,7.12,8,SAT,FEB,N,262.00,12.9,60.79,7.84,14,SUN,AUG
91,LA,7.426,17,W,7989,6.71,60.43,4.06,6,THU,JUN,E,7172.00,6.64,54.81,3.64,15,SAT,MAR
91,LA,16.3,16,E,9732,6.27,57.51,3.6,7,THU,SEP,E,9678.00,5.71,62.77,3.58,14,FRI,OCT
91,ORA,1.317,16,W,9160,6.26,54.58,3.42,7,WED,JAN,E,9290.00,6.67,51.92,3.46,13,SAT,NOV
91,ORA,3.02,16,E,10060,6.19,59.65,3.69,6,FRI,JUL,E,10745.00,6.93,56.83,3.94,14,TUE,JUL
91,ORA,6.8,16,W,8208,7,52.41,3.67,7,WED,JAN,W,8326.00,6.69,55.65,3.72,16,MON,JUN
91,ORA,10.091,16,E,10297,6.34,52.04,3.3,12,SAT,JUN,W,11433.00,6.23,58.79,3.66,15,TUE,JUN
91,ORA,12.08,16,E,7129,5.98,68.44,4.09,10,THU,NOV,E,7238.00,6.52,63.71,4.15,14,SAT,OCT
91,ORA,17.973,16,W,11730,6.47,64.28,4.16,6,TUE,NOV,E,10617.00,5.98,62.93,3.76,18,WED,OCT
91,RIV,17.426,17,E,6886,6.56,54.3,3.56,7,MON,NOV,W,7097.00,7.03,52.24,3.67,17,WED,JUN
91,RIV,22.068,17,E,7554,7.38,50.38,3.72,7,TUE,APR,W,7420.00,6.81,53.61,3.65,16,THU,JUN
92,SM,5.191,15,W,1468,9.98,59.58,5.94,7,MON,JUL,E,1353.00,8.99,60.95,5.48,16,WED,APR
92,SM,6.52,15,E,1288,7.39,75.19,5.56,9,WED,APR,E,1228.00,8.39,63.14,5.3,16,SUN,JUL
92,SM,13.831,16,W,5560,6.92,74.66,5.17,6,THU,MAY,E,5313.00,7.31,67.59,4.94,15,THU,FEB
94,SD,1.416,17,W,6095,5.62,81.94,4.61,6,THU,JUL,E,7793.00,8.18,71.96,5.89,15,WED,MAR
94,SD,2.214,17,W,6998,5.7,81.7,4.66,6,WED,AUG,E,8270.00,8.08,68.17,5.51,16,MON,MAY
94,SD,8.983,17,W,7183,6.56,75.77,4.97,6,TUE,APR,E,7029.00,7.84,62.02,4.86,16,THU,NOV
94,SD,10.461,17,W,6570,6.34,71.65,4.54,6,TUE,APR,E,7115.00,8.09,60.78,4.92,17,THU,AUG
94,SD,13.333,17,W,2683,7.02,60.85,4.27,7,TUE,OCT,E,2993.00,8.27,57.68,4.77,17,THU,OCT
94,SD,38.97,17,W,105,7.64,68.63,5.24,9,TUE,MAY,W,129.00,12.18,52.87,6.44,15,FRI,MAY
94,SD,38.97,17,W,569,8.92,92.82,8.28,6,WED,AUG,E,544.00,9.68,81.81,7.92,17,FRI,FEB
94,SD,64.229,17,E,45,10.17,63.38,6.45,12,SAT,JUL,W,49.00,12.89,54.44,7.02,15,WED,SEP
95,RIV,0.157,17,S,236,9.23,55.79,5.15,10,SAT,SEP,S,227.00,9.04,54.83,4.95,14,SUN,MAR
95,RIV,10.54,17,N,102,12.28,65.81,8.08,10,SAT,JUL,N,120.00,13.47,70.59,9.51,17,FRI,MAY
95,RIV,36.197,17,N,59,12.25,53.64,6.57,11,MON,JAN,N,67.00,11.02,67.68,7.46,13,FRI,FEB
95,SBD,9.684,17,S,437,15.32,97.11,14.87,4,TUE,MAY,S,234.00,9.39,84.78,7.96,22,THU,MAY
95,SBD,37.3,17,N,196,11.16,60.87,6.79,11,SUN,MAR,S,208.00,10.12,71.23,7.21,14,SUN,SEP
95,SBD,57.275,17,N,243,9.31,61.68,5.74,11,FRI,MAR,S,235.00,9.83,56.49,5.55,14,FRI,FEB
95,SBD,57.244,17,N,199,11.65,63.58,7.41,12,MON,MAR,N,208.00,14.37,53.89,7.74,13,SUN,MAR
95,SBD,80.453,17,N,213,12.09,60.86,7.36,10,SUN,MAR,S,242.00,12.02,69.54,8.36,13,SUN,SEP
96,HUM,3.59,17,W,116,9.89,58,5.73,12,THU,AUG,W,138.00,12.7,53.7,6.82,13,MON,AUG
96,SIS,41.101,17,W,109,8.71,71.24,6.21,7,TUE,AUG,E,111.00,11.22,56.35,6.32,13,FRI,FEB
96,SIS,60.757,17,W,47,11.41,61.04,6.96,9,FRI,JUL,W,49.00,11.85,61.25,7.26,17,TUE,NOV
96,SIS,103.418,17,E,62,8.93,72.09,6.44,11,FRI,NOV,E,64.00,10.7,62.14,6.65,15,WED,AUG
96,SIS,105.823,17,E,33,10.42,60,6.25,11,THU,MAY,E,38.00,12.88,55.88,7.2,16,MON,AUG
97,SIS,0,17,N,547,9.93,50.05,4.97,12,MON,AUG,N,621.00,9.66,58.42,5.64,16,TUE,AUG
97,SIS,0.429,17,N,385,8.91,56.79,5.06,12,TUE,NOV,N,464.00,9.83,62.03,6.1,15,TUE,AUG
97,SIS,20.19,17,N,364,13.75,72.51,9.97,9,FRI,AUG,N,460.00,15.64,80.56,12.6,17,SUN,AUG
97,SIS,36.15,17,S,280,9.42,59.57,5.61,11,SUN,JUL,S,354.00,12.04,58.9,7.09,13,SUN,NOV
97,SIS,50.89,17,S,227,7.58,59.89,4.54,10,FRI,NOV,N,261.00,9.06,57.62,5.22,13,SUN,MAY
97,SIS,53.809,17,N,285,9.35,62.36,5.83,10,WED,AUG,N,411.00,12.13,69.31,8.41,17,WED,AUG
98,IMP,0.304,17,W,97,10.44,59.15,6.17,10,SAT,APR,E,134.00,13.05,65.37,8.53,20,SUN,APR
98,IMP,28.74,17,W,195,7.36,66.55,4.9,7,FRI,JAN,E,266.00,9.57,69.82,6.68,17,FRI,OCT
98,IMP,35.197,17,E,4261,47.03,95.54,44.93,8,SUN,FEB,E,3797.00,40.34,99.27,40.04,0,TUE,JAN
98,IMP,36.63,17,E,750,9.27,54.19,5.02,12,SAT,FEB,E,1013.00,11.23,60.41,6.78,16,WED,FEB
98,IMP,39.654,17,W,751,7.48,66.11,4.95,11,FRI,DEC,E,1024.00,10.95,61.58,6.74,17,FRI,DEC
98,IMP,39.654,17,W,184,8.61,68.66,5.91,7,WED,APR,W,231.00,10.93,67.94,7.42,15,WED,DEC
98,IMP,41.095,17,E,151,7.2,79.47,5.72,5,WED,DEC,W,186.00,9.78,72.09,7.05,15,TUE,APR
98,IMP,56.884,17,W,108,8.11,61.71,5,8,SAT,DEC,W,149.00,10.61,65.07,6.9,17,FRI,DEC
99,KER,0.748,17,S,2465,9.58,52.89,5.07,11,SAT,MAY,N,2696.00,10.07,55.01,5.54,16,SUN,NOV
99,KER,20.2,16,N,4048,6.8,60.79,4.13,7,TUE,MAR,S,4387.00,8.17,54.83,4.48,17,FRI,OCT
99,KER,21.082,15,N,5673,7.54,60.95,4.59,7,THU,FEB,S,5351.00,8.36,51.83,4.33,16,FRI,FEB
99,KER,23.514,15,N,6705,7.18,60.68,4.36,7,MON,MAR,N,8078.00,8.85,59.32,5.25,16,THU,SEP
99,KER,23.514,15,N,6605,7.39,60.36,4.46,7,THU,MAR,S,6398.00,7.97,54.23,4.32,17,FRI,JUN
99,KER,24.599,17,N,5883,7.38,51.77,3.82,7,WED,MAY,S,6560.00,7.71,55.25,4.26,16,WED,JAN
99,KER,27.046,15,S,4972,7.7,57.24,4.41,7,TUE,SEP,S,5689.00,9.43,53.48,5.04,16,FRI,SEP
99,KER,29.878,17,N,3701,6.73,69.96,4.71,6,WED,SEP,S,3879.00,8.96,55.07,4.93,15,FRI,NOV
99,KER,29.878,15,N,4111,5.92,75.98,4.5,5,FRI,SEP,S,4700.00,9.33,55.09,5.14,16,FRI,SEP
99,KER,44.307,17,S,2508,7.43,53.36,3.97,12,SUN,JUL,S,3113.00,8.5,57.9,4.92,13,MON,MAY
99,KER,44.307,17,N,2958,6.81,64.36,4.38,6,TUE,SEP,S,3309.00,8.17,60.04,4.9,15,WED,OCT
99,KER,50.41,15,S,2303,6.92,62.34,4.32,11,MON,SEP,S,2830.00,8.86,59.87,5.3,13,MON,SEP
99,KER,52.45,15,S,2439,6.75,59.87,4.04,11,MON,SEP,S,3315.00,10.79,50.89,5.49,15,MON,SEP
99,TUL,3.055,17,S,2109,7.89,50.17,3.96,12,FRI,AUG,N,2609.00,9,54.41,4.89,15,FRI,MAY
99,TUL,6.148,17,S,2244,7.09,58.26,4.13,11,TUE,DEC,N,2767.00,9.01,56.52,5.09,15,FRI,APR
99,TUL,12.297,17,S,1738,6.73,55.6,3.74,11,FRI,MAY,N,2399.00,9.5,54.39,5.17,16,SAT,AUG
99,TUL,13.33,17,S,1919,7.22,55.7,4.02,11,WED,AUG,N,2323.00,8.71,55.92,4.87,15,FRI,MAY
99,TUL,23.489,17,S,2117,7.33,53.5,3.92,12,MON,JAN,N,2619.00,8.68,55.91,4.85,14,FRI,JUN
99,TUL,25.433,17,N,2387,7.19,57.13,4.11,7,WED,NOV,N,2940.00,8.99,56.31,5.06,16,FRI,NOV
99,TUL,31.849,17,S,2420,7.52,54.71,4.12,10,WED,NOV,N,2732.00,8.34,55.72,4.65,15,FRI,DEC
99,TUL,38.714,17,N,2680,6.85,57.76,3.95,7,WED,MAR,S,3072.00,8.52,53.22,4.53,16,FRI,MAR
99,TUL,51.806,17,N,2482,6.94,56.4,3.92,12,SAT,MAY,N,2951.00,8.9,52.32,4.66,17,FRI,MAY
99,TUL,53.822,17,N,2299,6.64,53.77,3.57,8,MON,NOV,N,2911.00,7.58,59.64,4.52,15,FRI,MAY
99,FRE,6.9,17,N,3768,7.32,56.54,4.14,7,TUE,MAY,S,4152.00,8.27,55.15,4.56,17,THU,MAR
99,FRE,11.098,17,N,4638,7.69,58.4,4.49,7,WED,SEP,S,4788.00,8.6,53.92,4.64,17,THU,MAR
99,FRE,18.544,17,N,4822,8.06,51.09,4.12,7,WED,MAR,N,5597.00,8.8,54.29,4.78,16,THU,AUG
99,FRE,26.554,17,S,3432,7.64,57.18,4.37,7,TUE,SEP,S,3278.00,8.05,51.82,4.17,16,FRI,JAN
99,FRE,28.102,17,S,2992,7.44,52.55,3.91,7,TUE,AUG,N,3207.00,7.93,52.83,4.19,16,WED,NOV
99,FRE,30.988,17,N,3142,7.13,54.67,3.9,7,WED,AUG,S,3488.00,7.81,55.4,4.33,16,THU,NOV
99,MAD,0.989,17,S,2816,7.74,50.68,3.92,12,SAT,NOV,S,2971.00,8.02,51.63,4.14,15,FRI,MAY
99,MAD,7.463,16,N,2924,7.52,51.99,3.91,7,MON,MAY,S,3214.00,8.6,50.01,4.3,16,FRI,MAY
99,MAD,10.268,17,S,3099,7.39,51.48,3.81,7,TUE,AUG,S,3315.00,7.9,51.56,4.07,16,FRI,DEC
99,MAD,10.268,17,S,2850,7.06,54.17,3.82,7,TUE,SEP,S,3151.00,7.82,54.06,4.23,16,THU,JUN
99,MAD,22.727,17,N,2805,8.1,51.34,4.16,10,SAT,JUL,S,3181.00,8.55,55.17,4.71,14,FRI,SEP
99,MAD,26.576,16,S,1633,7.36,51.45,3.79,11,FRI,AUG,N,1882.00,8.29,52.66,4.36,18,SUN,MAY
99,MER,15.799,16,N,2205,7.24,52.78,3.82,12,SUN,JUL,N,2585.00,8.76,51.19,4.48,14,SUN,DEC
99,STA,8.693,17,N,4900,7.29,58.09,4.23,7,WED,NOV,S,4818.00,7.74,53.75,4.16,16,MON,OCT
99,STA,13.263,16,N,4759,7.14,60.49,4.32,7,MON,OCT,S,4663.00,7.91,53.45,4.23,16,TUE,DEC
99,STA,16.121,16,N,4983,6.86,54.27,3.72,8,TUE,MAR,N,5443.00,7.44,54.66,4.07,17,WED,AUG
99,STA,24.272,17,S,5109,6.55,55.9,3.66,11,THU,AUG,N,5384.00,7.55,51.11,3.86,17,FRI,APR
99,SJ,12.526,17,N,3742,7.79,57.67,4.49,7,THU,MAR,S,3633.00,8.48,51.45,4.36,15,FRI,APR
99,SJ,38.783,17,S,2841,6.85,54.77,3.75,7,THU,NOV,N,3193.00,8.07,52.24,4.21,17,FRI,JUL
99,SAC,0.123,17,S,2841,6.85,54.77,3.75,7,THU,NOV,N,3193.00,8.07,52.24,4.21,17,FRI,JUL
99,SAC,3.525,17,N,3217,6.53,61.41,4.01,6,TUE,MAR,S,3322.00,8.02,51.58,4.14,17,FRI,OCT
99,SAC,6.008,17,N,3198,6.58,59.68,3.93,6,THU,MAR,S,3364.00,7.77,53.14,4.13,16,WED,NOV
99,SAC,10.07,17,N,3191,6.8,57.06,3.88,6,TUE,SEP,S,3437.00,7.19,58.1,4.18,15,SUN,JUL
99,SAC,17.242,17,N,5208,5.65,65.64,3.71,6,TUE,MAR,S,5483.00,6.92,56.38,3.9,14,FRI,AUG
99,SAC,19.612,17,N,6992,6.2,57.6,3.57,7,FRI,APR,S,7340.00,6.89,54.35,3.75,14,MON,DEC
99,SAC,23.128,17,N,8848,6.5,57.85,3.76,7,FRI,MAY,S,8886.00,6.81,55.48,3.78,14,TUE,OCT
99,SAC,33.364,17,S,3638,8.21,71.35,5.86,7,TUE,OCT,N,3912.00,9.41,66.92,6.3,16,WED,SEP
99,SAC,35.37,17,N,3001,8.83,69.86,6.17,1,WED,DEC,N,3243.00,10.2,65.32,6.66,16,THU,AUG
99,SAC,36.863,17,S,2717,8.38,71.28,5.97,6,THU,SEP,N,2902.00,9.82,64.95,6.38,16,THU,SEP
99,SUT,0,17,S,2717,8.38,71.28,5.97,6,THU,SEP,N,2902.00,9.82,64.95,6.38,16,THU,SEP
99,SUT,8.07,17,S,960,7.78,74.36,5.79,6,MON,SEP,N,993.00,9.37,63.86,5.98,16,FRI,NOV
99,SUT,8.07,17,S,2174,8.14,74.38,6.06,6,TUE,NOV,N,2065.00,8.57,67.15,5.75,16,WED,MAR
99,SUT,12.029,17,S,1095,7.97,75,5.98,6,WED,SEP,N,1106.00,10,60.4,6.04,16,FRI,SEP
99,SUT,20.051,17,S,978,7.62,77.07,5.87,6,TUE,APR,N,1008.00,9.43,64.2,6.05,16,FRI,JUN
99,SUT,20.051,17,S,1165,7.61,78.4,5.96,6,TUE,SEP,N,1186.00,9.65,62.88,6.07,17,FRI,AUG
99,SUT,26.12,17,S,1228,7.49,72.62,5.44,6,WED,SEP,N,1404.00,9.43,65.95,6.22,16,FRI,SEP
99,SUT,26.12,17,S,1243,7.66,76.54,5.87,6,WED,SEP,N,1236.00,8.6,67.8,5.83,16,WED,JUN
99,SUT,29.67,17,N,1294,7.23,52.26,3.78,12,WED,FEB,N,1530.00,8.29,53.91,4.47,17,FRI,NOV
99,SUT,30.252,17,N,1293,7.45,51.84,3.86,12,THU,JUN,N,1501.00,8.36,53.63,4.48,15,FRI,JUN
99,SUT,30.629,17,S,976,7.51,56.94,4.28,7,TUE,AUG,N,1109.00,8.05,60.4,4.86,17,WED,AUG
99,SUT,35.96,17,S,732,6.67,57.5,3.84,7,TUE,SEP,N,1068.00,9.57,58.49,5.6,17,FRI,MAR
99,SUT,40.25,17,S,742,6.91,55.33,3.82,11,SAT,SEP,N,897.00,8,57.8,4.62,17,FRI,OCT
99,SUT,40.25,17,S,766,7.33,54.71,4.01,10,SAT,AUG,N,851.00,8.36,53.29,4.46,16,WED,AUG
99,SUT,42.389,17,S,604,6.82,53.64,3.66,12,SUN,SEP,N,810.00,8.98,54.62,4.9,17,FRI,SEP
99,BUT,0,17,S,604,6.82,53.64,3.66,12,SUN,SEP,N,810.00,8.98,54.62,4.9,17,FRI,SEP
99,BUT,7.69,17,N,684,8.05,58.97,4.75,7,MON,NOV,S,750.00,9.87,52.74,5.2,15,FRI,OCT
99,BUT,11.159,17,N,609,8.51,59.76,5.09,7,TUE,OCT,S,623.00,10.07,51.66,5.2,15,FRI,OCT
99,BUT,11.159,17,N,606,8.36,60.91,5.09,7,TUE,NOV,S,638.00,8.97,59.74,5.36,15,THU,OCT
99,BUT,13.161,17,N,608,8.39,59.73,5.01,7,MON,MAY,S,634.00,9.2,56.76,5.22,15,THU,SEP
99,BUT,21.067,17,N,555,8.8,57.93,5.1,7,THU,SEP,S,559.00,9.48,54.17,5.13,15,FRI,SEP
99,BUT,22.538,17,S,1498,9.62,52.95,5.1,7,MON,NOV,S,1539.00,9.35,56,5.24,17,FRI,NOV
99,BUT,32.445,17,S,3778,7.58,56.68,4.3,7,MON,DEC,N,4259.00,8.96,54.05,4.84,16,MON,DEC
99,BUT,34.245,17,S,3138,8.39,56.36,4.73,7,MON,SEP,N,3216.00,9.23,52.47,4.84,16,MON,NOV
99,BUT,36.305,17,S,1103,8.76,59.53,5.21,7,THU,SEP,N,1118.00,9.22,57.33,5.28,17,THU,SEP
99,BUT,44.32,17,S,677,8.43,57.37,4.83,7,WED,MAR,N,768.00,10.14,54.09,5.48,16,FRI,SEP
99,BUT,45.975,17,S,634,7.84,58.33,4.57,7,MON,AUG,N,736.00,9.73,54.56,5.31,17,THU,SEP
99,TEH,0,17,S,634,7.84,58.33,4.57,7,MON,AUG,N,736.00,9.73,54.56,5.31,17,THU,SEP
99,TEH,11.181,15,N,328,8.05,53.16,4.28,7,MON,MAY,N,410.00,9.82,54.52,5.35,17,FRI,MAY
101,LA,2.068,15,S,8142,5.89,52.4,3.09,6,WED,NOV,N,7323.00,5.51,50.4,2.78,14,WED,NOV
101,LA,12.352,15,N,8711,5.94,53.11,3.15,12,SUN,APR,N,9079.00,5.97,55.01,3.28,14,THU,DEC
101,LA,19.994,15,S,9717,6.38,50.44,3.22,9,FRI,APR,N,10014.00,6.15,53.91,3.32,18,FRI,APR
101,LA,27.6,16,N,8024,7.53,55.63,4.19,8,WED,JUN,N,6949.00,6.82,53.2,3.63,13,SUN,JUN
101,LA,36.18,17,S,6884,6.93,62.54,4.33,8,TUE,FEB,N,6948.00,8.02,54.48,4.37,16,TUE,FEB
101,VEN,13.848,17,S,5203,7.68,52.59,4.04,7,THU,MAY,N,4774.00,6.93,53.52,3.71,15,MON,APR
101,VEN,25.17,17,N,4745,7.21,52.37,3.78,12,FRI,MAY,N,4897.00,7.32,53.24,3.9,17,FRI,MAY
101,VEN,27.25,16,S,4876,7.35,52.49,3.86,12,SAT,FEB,N,5069.00,7.65,52.39,4.01,17,MON,AUG
101,SB,0.634,17,S,3233,8.28,54.15,4.48,12,MON,MAY,S,3351.00,7.29,63.74,4.65,16,THU,AUG
101,SB,9.003,17,N,3617,6.82,81.83,5.58,5,WED,OCT,N,3088.00,7.59,62.79,4.76,15,SUN,NOV
101,SB,16.552,17,S,5834,7.99,52.23,4.17,7,WED,AUG,N,5736.00,8.04,51.05,4.1,16,THU,OCT
101,SB,18.364,17,N,5615,7.96,51.24,4.08,7,THU,MAY,N,5851.00,8.08,52.62,4.25,16,THU,JUN
101,SB,24.762,17,S,3259,6.79,69.25,4.7,7,WED,DEC,N,3335.00,8.71,55.19,4.81,14,WED,NOV
101,SB,48.847,17,N,1448,8.69,57.74,5.02,12,MON,DEC,N,1957.00,9.95,68.14,6.78,14,MON,JUL
101,SB,82.183,17,S,1969,8.75,54.09,4.73,11,SUN,OCT,N,2334.00,11.05,50.77,5.61,14,SUN,NOV
101,SLO,0.813,17,N,2778,8.57,50.75,4.35,11,SUN,JUL,S,3134.00,9.54,51.44,4.9,16,FRI,OCT
101,SLO,17.756,17,N,3325,7.2,66.35,4.78,6,WED,AUG,S,3458.00,8.35,59.53,4.97,15,WED,JUN
101,SLO,25.911,17,S,2998,8.21,55.95,4.59,12,SAT,JUL,S,3268.00,9.15,54.72,5,14,FRI,NOV
