DI,RTE,CO,PRE,PM,CS,LEG,YR,AM_DIR,AM_WAY_PHV,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
02,299,SHA,,95.240,319,B,17,W,204,10.100,52.040,5.260,12,FRI,MAY,E,226,9.590,60.750,5.820,17,MON,MAY
02,299,LAS,,3.900,166,B,17,W,86,9.740,63.240,6.160,9,TUE,AUG,W,89,10.090,63.120,6.370,14,MON,AUG
02,299,MOD,,0.332,167,B,17,W,56,9.030,65.120,5.880,10,THU,MAY,E,61,10.190,62.890,6.410,17,FRI,MAY
02,299,MOD,,40.640,171,A,17,W,61,10.370,69.320,7.180,11,THU,SEP,W,61,10.480,68.540,7.180,15,TUE,SEP
08,395,SBD,,11.180,975,A,15,N,796,6.130,59.900,3.670,7,FRI,SEP,N,"1,001",8.370,55.180,4.620,15,THU,JUN
08,395,SBD,,45.948,977,A,15,N,291,10.560,63.400,6.700,10,SAT,DEC,S,368,10.960,77.310,8.470,16,MON,SEP
09,395,KER,R,1.152,654,B,17,S,357,12.330,62.850,7.750,12,SUN,JUL,S,357,11.830,65.510,7.750,14,SUN,JUL
09,395,KER,R,23.480,919,B,17,S,287,12.920,59.180,7.650,11,SUN,JUN,S,318,12.760,66.390,8.470,14,SUN,JUN
09,395,INY,R,3.022,110,A,17,S,668,15.650,64.730,10.130,11,SUN,AUG,S,864,17.440,75.130,13.100,14,SUN,AUG
09,395,INY,,29.432,700,B,17,S,700,14.880,66.100,9.840,12,SUN,AUG,S,871,15.430,79.330,12.240,15,SUN,NOV
09,395,INY,,34.674,903,A,17,S,654,12.240,77.030,9.420,9,MON,SEP,S,816,14.740,79.770,11.760,16,SUN,JAN
09,395,INY,,55.827,972,B,17,S,666,13.340,69.890,9.320,12,SUN,SEP,S,816,15.200,75.140,11.420,15,SUN,FEB
09,395,INY,,55.827,305,A,17,S,718,14.400,62.330,8.970,12,SUN,MAR,S,765,14.600,65.500,9.560,13,SUN,AUG
09,395,INY,R,58.814,660,A,17,S,770,13.690,76.620,10.490,12,SUN,MAR,S,730,14.610,68.030,9.940,14,SUN,AUG
09,395,INY,,73.500,644,A,17,S,816,15.950,66.780,10.650,12,SUN,AUG,S,766,13.830,72.330,10.000,14,SUN,JAN
09,395,INY,,96.400,846,B,17,S,712,12.150,80.630,9.800,12,SUN,JAN,N,789,17.760,61.160,10.860,16,MON,DEC
09,395,INY,,96.500,905,A,17,S,801,13.620,81.490,11.100,11,SUN,FEB,S,726,16.280,61.790,10.060,14,SUN,MAR
09,395,INY,,112.660,692,B,17,S,862,13.570,70.430,9.550,10,SUN,AUG,S,754,12.340,67.750,8.360,15,SUN,MAR
09,395,INY,,115.195,,B,17,S,875,10.380,72.550,7.530,11,MON,FEB,S,812,11.170,62.610,6.990,14,MON,FEB
09,395,INY,,115.403,106,B,17,N,1011,11.340,64.350,7.300,12,SAT,JUL,N,854,10.090,61.090,6.160,14,FRI,SEP
09,395,INY,,115.403,993,A,17,N,962,9.740,61.990,6.040,12,FRI,MAY,N,971,10.210,59.720,6.100,15,MON,DEC
09,395,INY,,116.250,994,B,17,S,988,10.270,56.910,5.840,11,SUN,AUG,N,"1,027",9.530,63.710,6.070,14,SAT,MAY
09,395,INY,,117.300,646,O,17,S,946,11.240,59.840,6.730,11,MON,DEC,N,839,9.900,60.230,5.960,15,TUE,DEC
09,395,INY,,120.950,906,A,17,S,760,15.200,65.120,9.900,9,SUN,JUL,N,645,13.180,63.740,8.400,16,FRI,SEP
09,395,MNO,R,13.931,310,B,17,S,813,12.510,84.690,10.590,11,SUN,JAN,S,653,11.920,71.370,8.510,13,SUN,JAN
09,395,MNO,R,25.750,308,B,17,S,866,11.880,75.700,8.990,9,MON,JAN,S,758,12.670,62.130,7.870,14,SUN,APR
09,395,MNO,,40.336,987,A,17,N,492,20.190,55.530,11.210,10,SUN,AUG,S,405,15.090,61.180,9.230,13,WED,AUG
09,395,MNO,,50.744,988,B,17,N,531,16.250,69.590,11.310,10,SUN,OCT,S,446,18.930,50.170,9.500,13,SAT,JUL
09,395,MNO,,58.240,989,A,17,S,340,16.760,57.430,9.620,12,WED,JUL,S,327,16.470,56.190,9.260,13,FRI,AUG
09,395,MNO,,76.300,526,B,17,N,377,18.580,52.510,9.760,11,SUN,AUG,N,324,16.300,51.430,8.380,13,SUN,AUG
09,395,MNO,,76.300,527,A,17,S,384,18.500,54.470,10.080,11,SUN,JUL,S,323,16.530,51.270,8.480,14,FRI,AUG
09,395,MNO,,80.610,909,A,17,N,322,18.420,53.050,9.770,12,SUN,AUG,N,316,18.110,52.930,9.590,14,SUN,AUG
09,395,MNO,,93.700,528,A,17,S,294,12.020,70.500,8.480,11,SAT,NOV,S,299,15.980,53.970,8.620,15,MON,SEP
09,395,MNO,,116.965,530,B,17,S,351,15.860,55.020,8.730,10,SUN,JUL,N,328,13.530,60.290,8.160,14,SUN,JUL
09,395,MNO,,120.490,991,B,17,S,325,14.670,56.620,8.300,11,SAT,JUL,N,302,14.330,53.830,7.720,14,FRI,JUN
02,395,LAS,R,4.615,198,A,16,N,343,6.580,88.400,5.820,5,THU,SEP,S,434,12.380,59.450,7.360,16,MON,MAY
02,395,LAS,,29.840,289,A,16,N,324,12.660,52.680,6.670,12,SUN,AUG,S,401,13.830,59.670,8.250,13,MON,MAY
02,395,LAS,R,61.094,176,A,16,S,195,9.930,52.990,5.260,8,THU,MAY,S,237,11.040,57.950,6.400,14,FRI,MAY
02,395,LAS,R,61.094,175,B,16,N,441,7.390,73.500,5.430,7,FRI,MAY,S,481,11.600,51.060,5.920,14,FRI,MAY
02,395,LAS,,70.120,261,A,16,N,92,9.300,66.190,6.150,11,MON,SEP,S,104,11.440,60.820,6.960,15,THU,SEP
02,395,MOD,,3.216,246,B,17,S,135,17.360,77.140,13.390,11,TUE,AUG,S,224,25.990,85.500,22.220,16,MON,AUG
02,395,MOD,,22.070,177,B,17,S,380,11.260,57.490,6.470,11,TUE,AUG,S,436,10.570,70.210,7.420,18,MON,AUG
02,395,MOD,,28.285,178,A,17,S,184,17.950,87.620,15.730,10,TUE,AUG,S,465,42.910,92.630,39.740,16,MON,AUG
12,405,ORA,,0.949,939,B,16,N,8073,6.450,70.240,4.530,6,THU,JUL,S,"7,699",8.300,52.010,4.320,16,MON,MAY
12,405,ORA,,6.178,915,A,16,N,11839,8.180,51.160,4.180,7,THU,MAY,S,"11,641",7.530,54.670,4.110,15,WED,JUN
12,405,ORA,,15.900,208,B,16,N,9723,5.680,61.640,3.500,7,THU,FEB,N,"10,019",6.880,52.420,3.610,16,TUE,JAN
12,405,ORA,,19.156,659,B,17,S,9156,6.910,51.720,3.570,11,SAT,SEP,S,"9,208",6.000,59.820,3.590,18,WED,FEB
12,405,ORA,,21.200,434,A,16,N,12887,6.450,51.440,3.320,6,WED,AUG,S,"13,649",7.010,50.120,3.510,15,FRI,JAN
07,405,LA,,0.400,210,A,15,N,9007,6.570,52.640,3.460,6,TUE,JUL,S,"9,919",6.850,55.560,3.810,15,THU,OCT
07,405,LA,,6.810,211,B,17,N,11025,6.200,60.460,3.750,7,TUE,MAY,N,"10,162",6.330,54.610,3.460,16,FRI,MAY
07,405,LA,,14.920,213,A,16,N,8571,6.230,53.590,3.340,11,SAT,NOV,N,"8,769",6.640,51.400,3.410,13,SAT,OCT
07,405,LA,,25.274,490,B,16,N,9802,5.330,59.570,3.170,6,THU,MAR,N,"9,544",5.850,52.800,3.090,16,SAT,APR
07,405,LA,,40.600,730,A,17,S,9027,6.910,58.250,4.030,12,SAT,OCT,N,"8,440",6.330,59.450,3.770,15,MON,JAN
07,405,LA,,47.600,218,B,16,S,6135,6.620,63.650,4.220,6,MON,AUG,N,"5,154",6.350,55.820,3.540,15,TUE,MAR
04,505,SOL,R,3.058,903,B,17,S,1817,8.300,60.830,5.050,10,SUN,JUN,S,"2,160",9.410,63.750,6.000,14,SUN,SEP
03,505,YOL,,0.396,955,B,17,S,1432,9.540,61.280,5.850,12,SAT,SEP,N,"1,751",11.220,63.740,7.150,15,FRI,JUL
03,505,YOL,,10.623,964,A,17,N,920,10.620,70.660,7.500,11,THU,AUG,N,"1,041",13.080,64.900,8.490,15,FRI,JUN
03,505,YOL,,10.623,342,B,17,N,1083,7.460,77.080,5.750,7,SAT,JUL,N,"1,270",10.490,64.270,6.740,13,FRI,AUG
03,505,YOL,R,22.356,965,B,17,S,812,14.210,51.040,7.250,11,SUN,NOV,N,969,12.730,68.000,8.660,17,FRI,AUG
10,580,SJ,,8.149,421,X,16,W,2519,8.060,86.450,6.970,6,WED,MAY,E,"2,282",9.100,69.360,6.310,17,FRI,SEP
04,580,ALA,,10.689,532,A,17,E,8430,6.060,62.180,3.770,7,THU,AUG,W,"10,713",7.220,66.330,4.790,14,WED,AUG
04,580,ALA,,30.354,535,A,17,E,7364,6.940,52.190,3.620,7,MON,MAY,E,"7,477",6.880,53.430,3.670,16,MON,FEB
12,605,ORA,R,1.100,219,A,16,N,7464,6.400,58.280,3.730,8,TUE,JUN,N,"8,444",7.270,58.030,4.220,16,TUE,OCT
07,605,LA,R,2.310,220,O,16,N,7651,7.420,50.430,3.740,7,WED,APR,N,"8,860",7.520,57.660,4.340,17,MON,OCT
07,605,LA,R,8.900,485,B,15,S,9482,5.880,54.850,3.220,6,THU,APR,S,"9,636",5.800,56.480,3.280,17,WED,APR
07,605,LA,,22.920,547,O,15,S,5933,6.630,54.690,3.620,7,WED,MAY,N,"5,701",6.850,50.830,3.480,14,SAT,OCT
04,680,ALA,M,1.961,39,A,15,S,6856,8.980,56.750,5.100,9,THU,AUG,S,"5,717",7.880,53.960,4.250,17,TUE,SEP
04,680,ALA,R,20.057,157,A,15,N,6867,7.280,55.930,4.070,9,WED,NOV,N,"7,978",7.910,59.850,4.730,18,TUE,NOV
04,680,CC,R,0.010,557,A,15,S,6653,7.570,51.370,3.890,8,TUE,AUG,S,"7,380",7.480,57.680,4.310,16,FRI,MAY
04,680,CC,R,0.020,900,O,17,S,6272,6.370,53.580,3.410,7,THU,AUG,S,"6,632",6.410,56.350,3.610,16,THU,DEC
04,680,CC,R,6.764,419,O,15,S,6575,7.890,55.320,4.370,7,THU,FEB,N,"6,055",7.600,52.880,4.020,14,FRI,MAY
04,680,CC,R,18.707,301,B,15,S,9880,5.640,70.940,4.000,6,TUE,MAY,N,"10,782",6.500,67.150,4.370,17,THU,MAY
07,710,LA,,7.600,37,A,17,N,8515,10.820,55.660,6.020,6,TUE,OCT,N,"8,299",11.510,51.010,5.870,16,FRI,OCT
07,710,LA,,10.310,38,A,15,S,7252,7.470,52.770,3.940,7,MON,APR,N,"6,714",7.100,51.390,3.650,16,MON,MAY
07,710,LA,R,27.110,436,A,16,S,2258,8.120,61.030,4.950,7,WED,FEB,N,"1,971",7.360,58.770,4.320,17,WED,MAR
04,780,SOL,,6.656,341,A,15,E,2665,8.030,55.250,4.440,7,WED,MAR,W,"2,883",8.770,54.720,4.800,17,THU,FEB
11,805,SD,,0.647,922,A,17,S,2947,6.790,65.500,4.450,10,SAT,DEC,S,"3,495",8.050,65.470,5.270,15,THU,DEC
11,805,SD,,1.805,681,A,17,N,9517,8.330,67.460,5.620,12,SAT,JUL,N,"10,511",9.180,67.590,6.210,17,THU,JUL
11,805,SD,,5.542,684,O,17,N,6908,5.990,63.950,3.830,6,MON,SEP,S,"8,092",7.930,56.530,4.480,15,THU,AUG
11,805,SD,,8.854,944,A,17,N,9833,6.340,70.870,4.490,6,FRI,MAR,S,"9,770",7.800,57.290,4.470,15,FRI,OCT
11,805,SD,,8.854,924,B,17,N,10576,6.520,68.110,4.440,6,TUE,APR,S,"11,609",7.530,64.810,4.880,16,FRI,SEP
11,805,SD,,11.096,925,B,17,N,9576,5.770,73.350,4.230,6,WED,JAN,S,"10,077",7.210,61.850,4.460,15,THU,JAN
11,805,SD,,16.431,927,B,17,N,7628,5.410,73.660,3.980,6,MON,JUN,S,"9,183",7.800,61.470,4.800,14,FRI,APR
11,805,SD,,23.651,929,B,17,N,7754,5.750,70.640,4.060,6,WED,MAY,S,"8,756",7.940,57.800,4.590,14,FRI,JUN
11,805,SD,,24.440,683,X,17,N,8892,6.980,65.450,4.570,6,WED,JUL,S,"9,221",7.750,61.150,4.740,14,FRI,MAY
11,805,SD,,28.502,930,B,17,S,7327,7.270,61.610,4.480,8,WED,NOV,N,"6,906",6.940,60.890,4.220,16,WED,JUN
11,905,SD,,3.207,932,A,17,W,2533,8.170,52.310,4.280,7,WED,APR,E,"2,872",8.870,54.660,4.850,15,THU,FEB
11,905,SD,,5.164,942,A,17,E,4089,7.810,63.720,4.970,7,MON,DEC,W,"4,200",9.290,54.980,5.110,16,THU,DEC
11,905,SD,R,11.366,127,A,17,W,1531,5.720,75.090,4.290,7,THU,NOV,E,"1,748",7.570,64.790,4.900,16,TUE,JAN
